len,ngram,pct
10,Process32NextW WSAAccept NtCreateSection Process32NextW NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey InternetConnectA,0.165595719326121
10,NtCreateSection Process32NextW NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtSetValueKey OleInitialize,0.1654087903357712
4,CopyFileExW GetAdaptersAddresses SetStdHandle LookupAccountSidW,0.1647311727457532
3,__anomaly__ CryptHashData FindResourceW,0.1642872163936724
4,__anomaly__ RemoveDirectoryW __anomaly__ CryptHashData,0.1641236535271164
5,__anomaly__ RemoveDirectoryW __anomaly__ CryptHashData FindResourceW,0.1640769212795289
3,NtLoadKey InternetConnectA __anomaly__,0.1638899922891791
3,GetFileType RegEnumKeyExA CryptHashData,0.1629319812136364
4,FindResourceW GetFileType RegEnumKeyExA CryptHashData,0.1628385167184615
4,InternetConnectA NtLoadKey InternetConnectA __anomaly__,0.1625581232329369
5,NtLoadKey InternetConnectA NtLoadKey InternetConnectA __anomaly__,0.1622309974998247
5,FindResourceW GetFileType FindResourceW GetFileType RegEnumKeyExA,0.1617403089001565
6,NtLoadKey FindResourceW GetFileType FindResourceW GetFileType RegEnumKeyExA,0.1616234782811879
4,NtLoadKey InternetConnectA __anomaly__ RemoveDirectoryW,0.1608991284435825
5,NtLoadKey InternetConnectA __anomaly__ RemoveDirectoryW __anomaly__,0.1608757623197887
5,InternetConnectA NtLoadKey InternetConnectA __anomaly__ RemoveDirectoryW,0.1607121994532327
6,InternetConnectA NtLoadKey InternetConnectA __anomaly__ RemoveDirectoryW __anomaly__,0.1606888333294389
6,NtLoadKey InternetConnectA NtLoadKey InternetConnectA __anomaly__ RemoveDirectoryW,0.1605953688342641
7,NtLoadKey InternetConnectA NtLoadKey InternetConnectA __anomaly__ RemoveDirectoryW __anomaly__,0.1605720027104703
5,RemoveDirectoryW InternetConnectA NtLoadKey FindResourceW GetFileType,0.1585858821880038
3,SetStdHandle CertCreateCertificateContext LoadStringW,0.1585625160642101
5,CryptHashData OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW,0.1585157838166226
6,CryptHashData OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA,0.158398953197654
6,RemoveDirectoryW InternetConnectA NtLoadKey FindResourceW GetFileType FindResourceW,0.1583288548262728
4,SetStdHandle CertCreateCertificateContext LoadStringW GetFileType,0.1583054887024791
6,FindResourceW GetFileType FindResourceW GetFileType RegEnumKeyExA CryptHashData,0.1574643082459051
7,NtLoadKey FindResourceW GetFileType FindResourceW GetFileType RegEnumKeyExA CryptHashData,0.1573474776269364
4,NtQueryKey OleInitialize RemoveDirectoryW InternetConnectA,0.1559221440755193
4,GetAdaptersAddresses NtLoadKey InternetConnectA NtLoadKey,0.155688482837582
3,Process32NextW OleInitialize CryptHashData,0.155524919971026
5,OleInitialize NtQueryKey OleInitialize RemoveDirectoryW InternetConnectA,0.1554548215996448
7,RemoveDirectoryW InternetConnectA NtLoadKey FindResourceW GetFileType FindResourceW GetFileType,0.1553847232282636
5,GetAdaptersAddresses NtLoadKey InternetConnectA NtLoadKey InternetConnectA,0.1546603733906582
4,Process32NextW OleInitialize CryptHashData OleInitialize,0.1539593896768465
5,Process32NextW OleInitialize CryptHashData OleInitialize RemoveDirectoryW,0.1537257284389092
6,Process32NextW OleInitialize CryptHashData OleInitialize RemoveDirectoryW InternetConnectA,0.1536789961913218
4,NtCreateSection NtLoadKey InternetConnectA RemoveDirectoryW,0.1533986027057971
5,NtCreateSection NtLoadKey InternetConnectA RemoveDirectoryW InternetConnectA,0.1533752365820034
7,NtCreateSection NtLoadKey InternetConnectA RemoveDirectoryW InternetConnectA NtLoadKey InternetConnectA,0.1533518704582097
10,GetTimeZoneInformation CreateThread NtLoadKey InternetConnectA SetStdHandle WSAAccept NtCreateSection NtLoadKey InternetConnectA RemoveDirectoryW,0.1533051382106222
10,CreateThread NtLoadKey InternetConnectA SetStdHandle WSAAccept NtCreateSection NtLoadKey InternetConnectA RemoveDirectoryW InternetConnectA,0.1532817720868285
9,InternetConnectA SetStdHandle WSAAccept NtCreateSection NtLoadKey InternetConnectA RemoveDirectoryW InternetConnectA NtLoadKey,0.1532817720868285
9,NtLoadKey InternetConnectA SetStdHandle WSAAccept NtCreateSection NtLoadKey InternetConnectA RemoveDirectoryW InternetConnectA,0.1532817720868285
4,InternetConnectA RemoveDirectoryW InternetConnectA GetFileVersionInfoExW,0.1532817720868285
5,GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses CryptDecrypt,0.153071476972685
5,LookupAccountSidW GetAdaptersAddresses NtLoadKey InternetConnectA NtLoadKey,0.1530481108488912
5,RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA GetFileVersionInfoExW,0.1528378157347477
6,SetStdHandle LookupAccountSidW GetAdaptersAddresses NtLoadKey InternetConnectA NtLoadKey,0.1527209851157791
3,OleInitialize NtLoadKey InternetConnectA,0.1526742528681917
6,LookupAccountSidW GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses CryptDecrypt,0.1526508867443979
5,InternetConnectA SetStdHandle LookupAccountSidW GetAdaptersAddresses SetStdHandle,0.1523704932588732
3,RegEnumKeyExA CryptHashData FindResourceW,0.1523237610112858
6,LookupAccountSidW GetAdaptersAddresses NtLoadKey InternetConnectA NtLoadKey InternetConnectA,0.152136832020936
3,OleInitialize CryptHashData Process32NextW,0.1519732691543799
3,CreateThread SetStdHandle LookupAccountSidW,0.1518564385354113
3,SetStdHandle CryptUnprotectMemory OpenSCManagerA,0.1518564385354113
4,CreateThread SetStdHandle LookupAccountSidW GetAdaptersAddresses,0.1518330724116176
7,SetStdHandle LookupAccountSidW GetAdaptersAddresses NtLoadKey InternetConnectA NtLoadKey InternetConnectA,0.1518097062878239
5,CreateThread SetStdHandle LookupAccountSidW GetAdaptersAddresses NtLoadKey,0.1517863401640302
6,CreateThread SetStdHandle LookupAccountSidW GetAdaptersAddresses NtLoadKey InternetConnectA,0.1517629740402364
8,CreateThread SetStdHandle LookupAccountSidW GetAdaptersAddresses NtLoadKey InternetConnectA NtLoadKey InternetConnectA,0.151716241792649
10,CreateThread SetStdHandle LookupAccountSidW GetAdaptersAddresses NtLoadKey InternetConnectA NtLoadKey InternetConnectA __anomaly__ RemoveDirectoryW,0.1516928756688552
10,SetStdHandle LookupAccountSidW GetAdaptersAddresses NtLoadKey InternetConnectA NtLoadKey InternetConnectA __anomaly__ RemoveDirectoryW __anomaly__,0.1516695095450615
4,RegEnumKeyExA CryptHashData FindResourceW GetFileType,0.1515994111736804
3,NtSetValueKey NtLoadKey InternetConnectA,0.1514825805547117
7,NtLoadKey InternetConnectA __anomaly__ RemoveDirectoryW __anomaly__ RemoveDirectoryW __anomaly__,0.1512489193167745
9,NtLoadKey InternetConnectA NtLoadKey InternetConnectA __anomaly__ RemoveDirectoryW __anomaly__ RemoveDirectoryW __anomaly__,0.1512255531929808
10,LookupAccountSidW GetAdaptersAddresses NtLoadKey InternetConnectA NtLoadKey InternetConnectA __anomaly__ RemoveDirectoryW __anomaly__ RemoveDirectoryW,0.1512021870691871
10,GetAdaptersAddresses NtLoadKey InternetConnectA NtLoadKey InternetConnectA __anomaly__ RemoveDirectoryW __anomaly__ RemoveDirectoryW __anomaly__,0.1512021870691871
10,NtLoadKey InternetConnectA NtLoadKey InternetConnectA __anomaly__ RemoveDirectoryW __anomaly__ RemoveDirectoryW __anomaly__ CryptHashData,0.1511087225740122
10,InternetConnectA NtLoadKey InternetConnectA __anomaly__ RemoveDirectoryW __anomaly__ RemoveDirectoryW __anomaly__ CryptHashData FindResourceW,0.1510853564502184
5,RegEnumKeyExA CryptHashData FindResourceW GetFileType CryptHashData,0.1509451597074561
4,FindResourceW GetFileType CryptHashData RegEnumKeyExA,0.1504077388602004
3,HttpSendRequestA RemoveDirectoryW InternetConnectA,0.1500806131270883
5,CryptHashData FindResourceW GetFileType CryptHashData RegEnumKeyExA,0.1499637825081197
8,RemoveDirectoryW InternetConnectA NtLoadKey FindResourceW GetFileType FindResourceW GetFileType RegEnumKeyExA,0.1492394326705143
3,InternetConnectA CryptHashData FindResourceW,0.1491693342991331
4,RemoveDirectoryW InternetConnectA SetStdHandle LookupAccountSidW,0.149005771432577
3,CryptUnprotectMemory OpenSCManagerA SetStdHandle,0.1487020118232586
5,CopyFileExW GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses,0.1486552795756711
7,CryptHashData OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW,0.1485618150804963
8,CryptHashData OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA,0.1483515199663528
5,RemoveDirectoryW InternetConnectA SetStdHandle LookupAccountSidW GetAdaptersAddresses,0.1480711264808281
3,CryptHashData RegEnumKeyExA NtLoadKey,0.1478608313666845
7,RegEnumKeyExA CryptHashData FindResourceW GetFileType CryptHashData RegEnumKeyExA NtLoadKey,0.147650536252541
3,InternetConnectA FindResourceW GetFileType,0.1470663831576979
3,RegEnumKeyExA NtLoadKey FindResourceW,0.1469962847863168
4,CryptHashData RegEnumKeyExA NtLoadKey FindResourceW,0.146972918662523
8,RegEnumKeyExA CryptHashData FindResourceW GetFileType CryptHashData RegEnumKeyExA NtLoadKey FindResourceW,0.1469495525387293
5,CryptHashData RegEnumKeyExA NtLoadKey FindResourceW GetFileType,0.1469261864149356
9,RegEnumKeyExA CryptHashData FindResourceW GetFileType CryptHashData RegEnumKeyExA NtLoadKey FindResourceW GetFileType,0.1469028202911419
3,FindResourceW GetFileType Process32NextW,0.1468794541673481
8,OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW,0.1464121316914737
9,OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA,0.146295301072505
6,RemoveDirectoryW InternetConnectA SetStdHandle LookupAccountSidW GetAdaptersAddresses SetStdHandle,0.1460616398345678
7,FindResourceW GetFileType FindResourceW GetFileType FindResourceW GetFileType NtLoadKey,0.1460149075869804
4,GetFileType RegEnumKeyExA CryptHashData FindResourceW,0.1458046124728368
8,NtLoadKey FindResourceW GetFileType FindResourceW GetFileType RegEnumKeyExA CryptHashData FindResourceW,0.1456644157300745
4,InternetConnectA CryptHashData FindResourceW GetFileType,0.1454307544921373
6,GetFileType RegEnumKeyExA CryptHashData FindResourceW GetFileType CryptHashData,0.1453840222445498
7,FindResourceW GetFileType RegEnumKeyExA CryptHashData FindResourceW GetFileType CryptHashData,0.1453606561207561
9,FindResourceW GetFileType FindResourceW GetFileType RegEnumKeyExA CryptHashData FindResourceW GetFileType CryptHashData,0.1453139238731687
9,NtLoadKey FindResourceW GetFileType FindResourceW GetFileType RegEnumKeyExA CryptHashData FindResourceW GetFileType,0.1453139238731687
10,NtLoadKey FindResourceW GetFileType FindResourceW GetFileType RegEnumKeyExA CryptHashData FindResourceW GetFileType CryptHashData,0.1452905577493749
6,CopyFileExW GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses SetStdHandle,0.1451737271304063
7,OleInitialize CryptHashData OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA,0.1451737271304063
10,Process32NextW OleInitialize CryptHashData OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA,0.1450101642638502
9,RemoveDirectoryW InternetConnectA NtLoadKey FindResourceW GetFileType FindResourceW GetFileType RegEnumKeyExA CryptHashData,0.1449867981400565
10,RemoveDirectoryW InternetConnectA NtLoadKey FindResourceW GetFileType FindResourceW GetFileType RegEnumKeyExA CryptHashData FindResourceW,0.1449400658924691
8,FindResourceW GetFileType RegEnumKeyExA CryptHashData FindResourceW GetFileType CryptHashData RegEnumKeyExA,0.1448699675210879
10,FindResourceW GetFileType FindResourceW GetFileType RegEnumKeyExA CryptHashData FindResourceW GetFileType CryptHashData RegEnumKeyExA,0.1448232352735004
10,InternetConnectA NtLoadKey FindResourceW GetFileType FindResourceW GetFileType RegEnumKeyExA CryptHashData FindResourceW GetFileType,0.1445895740355632
4,GetFileType FindResourceW GetFileType Process32NextW,0.1440054209407201
10,GetFileType FindResourceW GetFileType RegEnumKeyExA CryptHashData FindResourceW GetFileType CryptHashData RegEnumKeyExA NtLoadKey,0.1439586886931327
5,FindResourceW GetFileType FindResourceW GetFileType Process32NextW,0.1439586886931327
3,WSAConnect HttpSendRequestA RemoveDirectoryW,0.1438184919503703
3,InternetConnectA WSAConnect HttpSendRequestA,0.1437951258265766
4,RemoveDirectoryW InternetConnectA WSAConnect HttpSendRequestA,0.1437717597027829
9,FindResourceW GetFileType RegEnumKeyExA CryptHashData FindResourceW GetFileType CryptHashData RegEnumKeyExA NtLoadKey,0.1433278033507021
6,CryptHashData RegEnumKeyExA NtLoadKey FindResourceW GetFileType FindResourceW,0.1433278033507021
10,RegEnumKeyExA CryptHashData FindResourceW GetFileType CryptHashData RegEnumKeyExA NtLoadKey FindResourceW GetFileType FindResourceW,0.1433044372269084
9,GetFileType RegEnumKeyExA CryptHashData FindResourceW GetFileType CryptHashData RegEnumKeyExA NtLoadKey FindResourceW,0.1432810711031147
10,OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW,0.1432810711031147
6,NtLoadKey FindResourceW GetFileType FindResourceW GetFileType FindResourceW,0.1432810711031147
7,CryptHashData RegEnumKeyExA NtLoadKey FindResourceW GetFileType FindResourceW GetFileType,0.1432810711031147
3,InternetConnectA SetStdHandle CertCreateCertificateContext,0.1432577049793209
10,CryptHashData FindResourceW GetFileType CryptHashData RegEnumKeyExA NtLoadKey FindResourceW GetFileType FindResourceW GetFileType,0.1432577049793209
4,WSAConnect HttpSendRequestA RemoveDirectoryW InternetConnectA,0.1432109727317335
8,CryptHashData RegEnumKeyExA NtLoadKey FindResourceW GetFileType FindResourceW GetFileType FindResourceW,0.1431876066079398
9,FindResourceW GetFileType CryptHashData RegEnumKeyExA NtLoadKey FindResourceW GetFileType FindResourceW GetFileType,0.143164240484146
7,NtLoadKey FindResourceW GetFileType FindResourceW GetFileType FindResourceW GetFileType,0.1431408743603523
9,CryptHashData RegEnumKeyExA NtLoadKey FindResourceW GetFileType FindResourceW GetFileType FindResourceW GetFileType,0.1430941421127649
9,GetFileType CryptHashData RegEnumKeyExA NtLoadKey FindResourceW GetFileType FindResourceW GetFileType FindResourceW,0.1430707759889712
4,InternetConnectA SetStdHandle CertCreateCertificateContext LoadStringW,0.1428137486272402
5,InternetConnectA SetStdHandle CertCreateCertificateContext LoadStringW GetFileType,0.1426268196368904
8,FindResourceW GetFileType FindResourceW GetFileType FindResourceW GetFileType NtLoadKey InternetConnectA,0.1425567212655092
10,CryptHashData RegEnumKeyExA NtLoadKey FindResourceW GetFileType FindResourceW GetFileType FindResourceW GetFileType NtLoadKey,0.142486622894128
10,RegEnumKeyExA NtLoadKey FindResourceW GetFileType FindResourceW GetFileType FindResourceW GetFileType NtLoadKey InternetConnectA,0.142486622894128
3,RemoveDirectoryW InternetConnectA CopyFileW,0.1423697922751594
5,RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA CopyFileW,0.1422529616561908
5,InternetConnectA CryptHashData FindResourceW GetFileType FindResourceW,0.1415052456947917
6,InternetConnectA CryptHashData FindResourceW GetFileType FindResourceW GetFileType,0.1414818795709979
4,NtLoadKey InternetConnectA SetStdHandle CertCreateCertificateContext,0.1412949505806481
4,InternetConnectA WSAConnect HttpSendRequestA RemoveDirectoryW,0.1411781199616795
2,SetStdHandle LookupAccountSidW,0.1411080215902984
5,NtLoadKey InternetConnectA SetStdHandle CertCreateCertificateContext LoadStringW,0.1408743603523611
6,NtLoadKey InternetConnectA SetStdHandle CertCreateCertificateContext LoadStringW GetFileType,0.1407107974858051
4,RemoveDirectoryW InternetConnectA CopyFileW InternetConnectA,0.1400799121433745
5,RemoveDirectoryW InternetConnectA CopyFileW InternetConnectA CopyFileW,0.1400331798957871
6,RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA CopyFileW InternetConnectA,0.1399630815244059
7,RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA CopyFileW InternetConnectA CopyFileW,0.1399397154006122
2,LookupAccountSidW SetStdHandle,0.1399163492768184
3,InternetConnectA SetStdHandle CryptUnprotectMemory,0.1395892235437063
9,CryptHashData OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW,0.1395424912961189
10,CryptHashData OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA,0.1394957590485314
10,OleInitialize CryptHashData OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW,0.1390985349440381
4,RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory,0.1390751688202444
3,RemoveDirectoryW InternetConnectA RegEnumValueA,0.1387013108395448
4,InternetConnectA FindResourceW GetFileType FindResourceW,0.138257354487464
3,OpenSCManagerA SetStdHandle LookupAccountSidW,0.1380003271257331
5,InternetConnectA FindResourceW GetFileType FindResourceW GetFileType,0.1379068626305582
3,RemoveDirectoryW InternetConnectA NtSetValueKey,0.1378834965067644
3,RemoveDirectoryW InternetConnectA OleInitialize,0.1376498352688272
3,GetComputerNameW FindFirstFileExW NtLoadKey,0.137579736897446
3,FindFirstFileExW NtLoadKey InternetConnectA,0.1374395401546837
4,GetComputerNameW FindFirstFileExW NtLoadKey InternetConnectA,0.1372993434119214
3,SetUnhandledExceptionFilter NtLoadKey InternetConnectA,0.1372526111643339
4,CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW,0.1371124144215716
7,CopyFileExW GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses SetStdHandle LookupAccountSidW,0.1369488515550155
4,InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA,0.1366684580694908
4,FindFirstFileExW NtLoadKey InternetConnectA RemoveDirectoryW,0.1363880645839661
5,GetComputerNameW FindFirstFileExW NtLoadKey InternetConnectA RemoveDirectoryW,0.136317966212585
5,RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA,0.1362011355936163
5,SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW,0.1359207421080916
6,GetComputerNameW FindFirstFileExW NtLoadKey InternetConnectA RemoveDirectoryW InternetConnectA,0.1359207421080916
3,GetFileVersionInfoExW HttpSendRequestA InternetGetConnectedStateExW,0.1358973759842979
4,SetUnhandledExceptionFilter NtLoadKey InternetConnectA SetStdHandle,0.1355936163749795
4,GetFileVersionInfoExW HttpSendRequestA InternetGetConnectedStateExW GetAdaptersAddresses,0.1355235180035983
4,OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle,0.1354767857560109
4,Process32NextW RemoveDirectoryW InternetConnectA GetComputerNameW,0.1350795616515176
6,OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW,0.134962731032549
5,CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle,0.1347758020421992
3,SetUnhandledExceptionFilter OleInitialize RemoveDirectoryW,0.134705703670818
5,Process32NextW RemoveDirectoryW InternetConnectA GetComputerNameW recv,0.1345888730518494
7,RemoveDirectoryW InternetConnectA CopyFileW InternetConnectA CopyFileW RemoveDirectoryW InternetConnectA,0.1344720424328808
6,Process32NextW RemoveDirectoryW InternetConnectA GetComputerNameW recv LdrGetProcedureAddress,0.1344253101852933
7,InternetConnectA RemoveDirectoryW InternetConnectA CopyFileW InternetConnectA CopyFileW RemoveDirectoryW,0.1343785779377059
9,RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA CopyFileW,0.1340047199570063
10,RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA CopyFileW InternetConnectA,0.133864523214244
4,SetUnhandledExceptionFilter OleInitialize RemoveDirectoryW InternetConnectA,0.1338411570904502
10,InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA CopyFileW InternetConnectA CopyFileW,0.1338411570904502
7,OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle,0.1327663153959389
9,RemoveDirectoryW InternetConnectA CopyFileW InternetConnectA CopyFileW RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA,0.1322288945486833
7,Process32NextW RemoveDirectoryW InternetConnectA GetComputerNameW recv LdrGetProcedureAddress NtLoadDriver,0.1322055284248895
10,InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA CopyFileW,0.1319251349393649
7,CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW,0.1315279108348716
7,SetStdHandle LookupAccountSidW GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses CryptDecrypt,0.1315045447110779
9,InternetConnectA CopyFileW InternetConnectA CopyFileW RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW,0.1312942495969343
5,InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle,0.1311306867303783
8,SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW,0.1309437577400285
4,InternetConnectA RemoveDirectoryW InternetConnectA GetComputerNameW,0.1307568287496787
6,RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle,0.1307100965020912
5,OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW,0.1301493095310419
8,CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle,0.1296352548075799
6,CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW,0.1294950580648176
4,OleInitialize RemoveDirectoryW InternetConnectA SetStdHandle,0.1293548613220553
3,InternetConnectA GetFileVersionInfoExW HttpSendRequestA,0.1291679323317054
6,OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle,0.129121200084118
4,RemoveDirectoryW InternetConnectA GetFileVersionInfoExW HttpSendRequestA,0.1290277355889431
5,RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA GetComputerNameW,0.1289810033413557
4,InternetConnectA GetFileVersionInfoExW HttpSendRequestA InternetGetConnectedStateExW,0.1285604131130686
7,CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle,0.1285370469892749
7,SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW,0.1284669486178938
8,GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses CryptDecrypt,0.1284435824941
6,InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory,0.1284202163703063
5,RemoveDirectoryW InternetConnectA GetFileVersionInfoExW HttpSendRequestA InternetGetConnectedStateExW,0.1284202163703063
9,RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA CopyFileW InternetConnectA CopyFileW,0.1283267518751314
3,NtSetValueKey RemoveDirectoryW InternetConnectA,0.1283267518751314
9,InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA CopyFileW InternetConnectA CopyFileW RemoveDirectoryW,0.1283033857513377
5,InternetConnectA GetFileVersionInfoExW HttpSendRequestA InternetGetConnectedStateExW GetAdaptersAddresses,0.1282332873799565
3,NtSetValueKey OleInitialize NtQueryKey,0.1282099212561628
6,RemoveDirectoryW InternetConnectA GetFileVersionInfoExW HttpSendRequestA InternetGetConnectedStateExW GetAdaptersAddresses,0.1280930906371942
7,RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory,0.1279996261420193
4,NtSetValueKey OleInitialize NtQueryKey OleInitialize,0.1278594293992569
9,LookupAccountSidW GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses CryptDecrypt,0.1275790359137322
8,OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW,0.1275790359137322
7,OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW,0.1268780521999205
9,OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle,0.1266911232095707
7,InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA,0.1266911232095707
3,InternetConnectA LookupAccountSidW GetAdaptersAddresses,0.1266911232095707
5,NtSetValueKey OleInitialize NtQueryKey OleInitialize RemoveDirectoryW,0.1265041942192209
8,RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA,0.1263172652288711
8,CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW,0.1262938991050774
5,OleInitialize RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory,0.1262004346099025
3,NtQueryKey OleInitialize NtLoadKey,0.1260836039909339
8,InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle,0.1254527186485034
9,SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW,0.1254293525247097
4,NtQueryKey OleInitialize NtLoadKey InternetConnectA,0.1254059864009159
9,RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle,0.1251022267915975
9,CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW,0.1248451994298665
10,OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW,0.1246115381919293
10,SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW,0.1243311447064046
6,OleInitialize RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA,0.124214314087436
